,gene_ids,feature_types,mito,n_cells,highly_variable,means,dispersions,dispersions_norm
POLR2L,ENSG00000177700,Gene Expression,False,1223,True,0.608450665659075,0.8037281015881566,2.341523
TSPAN4,ENSG00000214063,Gene Expression,False,1228,False,0.5562838210495509,0.4927476144014275,0.8321073
CHID1,ENSG00000177830,Gene Expression,False,1024,False,0.384949621258759,0.08366563490637276,-1.1534666
AP2A2,ENSG00000183020,Gene Expression,False,1921,False,0.9168929042755712,0.30672822441029635,-0.7779373
CTSD,ENSG00000117984,Gene Expression,False,1910,False,1.5997812247774574,2.3894121996898945,2.0103455
CD81,ENSG00000110651,Gene Expression,False,1422,False,0.7424973959893107,0.8722456373740272,1.1486841
SLC22A18,ENSG00000110628,Gene Expression,False,1324,False,0.5980298069118869,0.3252302247884293,0.019022966
NAP1L4,ENSG00000205531,Gene Expression,False,2522,False,1.785256598048849,0.6073600016400706,-0.8551189
CARS,ENSG00000110619,Gene Expression,False,2023,False,1.1710930759918265,0.6779717883397809,-0.2280967
OSBPL5,ENSG00000021762,Gene Expression,False,1259,False,0.5284264188695338,0.295285628669763,-0.12632005
ZNF195,ENSG00000005801,Gene Expression,False,1361,False,0.5472279799731491,0.14417074408331484,-0.85979104
NUP98,ENSG00000110713,Gene Expression,False,2340,False,1.4852338312679314,0.6443882598517101,-0.5205972
PGAP2,ENSG00000148985,Gene Expression,False,1480,False,0.618466329596642,0.15180940108617375,-1.0442171
STIM1,ENSG00000167323,Gene Expression,False,2071,False,1.418193768006837,0.9298726756186072,-0.019761251
RRM1,ENSG00000167325,Gene Expression,False,1208,False,0.6136857909614475,0.7093127110669062,1.8832561
TRIM5,ENSG00000132256,Gene Expression,False,1093,True,1.3342057029703616,2.241956937162965,2.7979028
HPX,ENSG00000110169,Gene Expression,False,1009,False,0.47244451300281015,0.5673801545594546,1.1943536
TRIM3,ENSG00000110171,Gene Expression,False,1834,False,1.0373937615451005,0.6823217589417193,0.07313857
ARFIP2,ENSG00000132254,Gene Expression,False,1419,False,0.5972181908572175,0.46134678153786707,0.67969614
AC084337.2,ENSG00000283977,Gene Expression,False,1371,False,0.6456106528235981,0.4431077760056806,-0.15754794
DNHD1,ENSG00000179532,Gene Expression,False,1719,False,1.03096287697223,0.9194034216388666,0.6103536
ILK,ENSG00000166333,Gene Expression,False,1110,False,0.42907018463557256,0.1338958101749143,-0.90966284
SYT9,ENSG00000170743,Gene Expression,False,1480,False,1.2592110263980392,1.4771997165491206,1.3182501
PPFIBP2,ENSG00000166387,Gene Expression,False,1416,False,0.6457007214198152,0.391127731767422,-0.3157675
EIF3F,ENSG00000175390,Gene Expression,False,1183,False,0.4833763276852365,0.2236835950590468,-0.47385707
TRIM66,ENSG00000166436,Gene Expression,False,1982,False,1.040817014394478,0.4418954890706852,-0.47165513
RPL27A,ENSG00000166441,Gene Expression,False,2165,False,1.3517516757823194,1.1649236034132888,0.39259738
ST5,ENSG00000166444,Gene Expression,False,1372,False,0.6434471536257765,0.5143737701694234,0.059375204
SCUBE2,ENSG00000175356,Gene Expression,False,2023,False,1.4024258220338313,1.5576019929870257,1.0814878
DENND5A,ENSG00000184014,Gene Expression,False,1978,False,1.0806537090227026,0.6337838159394124,-0.036845937
TMEM41B,ENSG00000166471,Gene Expression,False,2260,False,1.4755183663613347,0.7745276981312883,-0.29228875
IPO7,ENSG00000205339,Gene Expression,False,2057,False,1.0321827228276275,0.3328097330380824,-0.7188379
WEE1,ENSG00000166483,Gene Expression,False,1435,False,0.6825989808685655,0.5450705399105523,0.15281163
SWAP70,ENSG00000133789,Gene Expression,False,1682,False,0.8063247905724921,0.4984651209545467,0.010951632
SBF2,ENSG00000133812,Gene Expression,False,2435,False,1.6607851329308572,0.8696849669401521,-0.4333115
CTR9,ENSG00000198730,Gene Expression,False,1458,False,0.6189977621267923,0.2478399880054966,-0.75191414
EIF4G2,ENSG00000110321,Gene Expression,False,2344,False,1.328817765233299,0.45108064576519,-0.6670858
ZBED5,ENSG00000236287,Gene Expression,False,1307,False,0.5244933551292681,0.16672038252770668,-0.7503412
GALNT18,ENSG00000110328,Gene Expression,False,1882,False,1.3027249126509357,1.590944549868127,1.5383236
USP47,ENSG00000170242,Gene Expression,False,2411,False,1.6321699179571483,0.5562168978017236,-0.9373548
MICAL2,ENSG00000133816,Gene Expression,False,1858,False,1.0366660667315357,0.8030349689771366,0.34666857
PARVA,ENSG00000197702,Gene Expression,False,1883,False,1.0094026285888462,0.5632980430875615,-0.19656311
TEAD1,ENSG00000187079,Gene Expression,False,2239,False,1.4957742834360463,1.0960555788487751,0.27177963
BTBD10,ENSG00000148925,Gene Expression,False,1680,False,0.7614049706218742,0.30482214928211676,-0.5784689
FAR1,ENSG00000197601,Gene Expression,False,2139,False,1.2010838035704876,0.48708904875116943,-0.59741676
RRAS2,ENSG00000133818,Gene Expression,False,1195,False,0.580646952169485,0.5918204463636054,1.3129802
COPB1,ENSG00000129083,Gene Expression,False,2058,False,0.9991376495997512,0.15562618884484714,-1.1203268
PSMA1,ENSG00000129084,Gene Expression,False,1623,False,0.8915204481788873,0.801310522544347,0.34276107
PDE3B,ENSG00000152270,Gene Expression,False,1449,False,1.1571564019704417,1.411017198489688,1.1902001
CYP2R1,ENSG00000186104,Gene Expression,False,1199,False,0.4742413917736801,0.14681199026843522,-0.84697115
C11orf58,ENSG00000110696,Gene Expression,False,2108,False,1.0321598535995171,0.26521578241632765,-0.87200236
PLEKHA7,ENSG00000166689,Gene Expression,False,2441,False,1.658868729557751,0.7824149974161769,-0.5736379
RPS13,ENSG00000110700,Gene Expression,False,1475,False,0.9098523954134431,1.3135309754059394,1.5034266
PIK3C2A,ENSG00000011405,Gene Expression,False,2314,False,1.4298231350185966,1.0186225753720222,0.135936
NUCB2,ENSG00000070081,Gene Expression,False,2460,False,1.8396541388166814,1.3454595402047491,0.064769834
SERGEF,ENSG00000129158,Gene Expression,False,1943,False,1.4067256562487103,1.4661483743944475,0.9210472
HPS5,ENSG00000110756,Gene Expression,False,1303,False,0.5308648320835936,0.19031882396131747,-0.63580066
GTF2H1,ENSG00000110768,Gene Expression,False,1728,False,0.7680769731161261,0.17826684031789647,-0.9636845
LDHA,ENSG00000134333,Gene Expression,False,1694,False,0.9704422793447809,1.2858369613487644,1.4406734
TSG101,ENSG00000074319,Gene Expression,False,1710,False,0.7673983512763104,0.2473615575007328,-0.75337046
UEVLD,ENSG00000151116,Gene Expression,False,1856,False,0.9027952751912063,0.3378606676959151,-0.70739275
SPTY2D1OS,ENSG00000247595,Gene Expression,False,1515,False,0.6676227529092963,0.30513461164921307,-0.5775178
ZDHHC13,ENSG00000177054,Gene Expression,False,1775,False,0.9540731698831504,0.6413772510869844,-0.019639598
PRMT3,ENSG00000185238,Gene Expression,False,1975,False,0.9893082894755317,0.4140705041858462,-0.5347051
ANO5,ENSG00000171714,Gene Expression,False,1073,False,0.5079681470986371,0.5361444279612704,1.0427438
CCDC34,ENSG00000109881,Gene Expression,False,1151,True,0.6809745630364417,1.3996411889078526,2.753998
LGR4,ENSG00000205213,Gene Expression,False,1456,False,0.7753010834338263,0.8644451377681717,1.1249406
KIF18A,ENSG00000121621,Gene Expression,False,1230,False,0.8775609005602051,1.4090383212521727,1.7198414
METTL15,ENSG00000169519,Gene Expression,False,2549,False,1.9841677981102745,0.8961317594432175,-0.5802657
ARL14EP,ENSG00000152219,Gene Expression,False,1126,False,0.44522000065509976,0.1948127045456897,-0.6139886
DCDC1,ENSG00000170959,Gene Expression,False,1589,True,1.3921523436804943,2.395785381531032,2.5519443
DNAJC24,ENSG00000170946,Gene Expression,False,1972,False,0.9511851983880274,0.3098167870574549,-0.77093875
IMMP1L,ENSG00000148950,Gene Expression,False,2321,False,1.3209704347101612,0.48083906613018157,-0.6095092
ELP4,ENSG00000109911,Gene Expression,False,2410,False,1.5917826748766193,0.7583539689319088,-0.612327
EIF3M,ENSG00000149100,Gene Expression,False,1804,False,0.8414590029740053,0.3432890495310171,-0.46138135
PRRG4,ENSG00000135378,Gene Expression,False,1236,False,0.5843946860049617,0.6250884297686247,1.474454
QSER1,ENSG00000060749,Gene Expression,False,2275,False,1.2703902895840986,0.4363822573056506,-0.6955243
TCP11L1,ENSG00000176148,Gene Expression,False,1205,False,0.5093747084868876,0.31313201782904415,-0.039698474
CSTF3,ENSG00000176102,Gene Expression,False,2301,False,1.296466945233458,0.4703651993985396,-0.62977403
HIPK3,ENSG00000110422,Gene Expression,False,2303,False,1.404930399038588,1.409726846114128,0.8220648
FBXO3,ENSG00000110429,Gene Expression,False,1193,False,0.4750563069335813,0.20697741072661954,-0.5549444
CAPRIN1,ENSG00000135387,Gene Expression,False,2484,False,1.543867825564131,0.4362299823034193,-0.88577706
NAT10,ENSG00000135372,Gene Expression,False,1633,False,0.7003392100128703,0.20111091218508279,-0.89415056
ABTB2,ENSG00000166016,Gene Expression,False,1924,False,1.1801311753809611,1.1254546483824717,0.63769346
CAT,ENSG00000121691,Gene Expression,False,1389,False,0.5942263066987988,0.30027873423254114,-0.10208486
EHF,ENSG00000135373,Gene Expression,False,2426,False,1.974025257916825,1.7766966792033434,0.6838352
APIP,ENSG00000149089,Gene Expression,False,1381,False,0.5838416162360438,0.2363782385851665,-0.41224068
PDHX,ENSG00000110435,Gene Expression,False,2133,False,1.0931170507293992,0.3576575690216726,-0.662534
CD44,ENSG00000026508,Gene Expression,False,1620,False,1.0382117767804968,1.3900683258234807,1.6768563
SLC1A2,ENSG00000110436,Gene Expression,False,1795,False,1.4071167693434965,1.5167243200468166,1.0097746
TRIM44,ENSG00000166326,Gene Expression,False,2355,False,1.375765071497948,0.5257494419886547,-0.7287297
LDLRAD3,ENSG00000179241,Gene Expression,False,1289,False,0.8977649002348399,1.5783142253803235,2.103412
LRRC4C,ENSG00000148948,Gene Expression,False,1531,False,1.6555569280268376,2.395934301583702,2.0208325
API5,ENSG00000166181,Gene Expression,False,2048,False,0.9571857577346821,0.19164203275633698,-1.0387168
TTC17,ENSG00000052841,Gene Expression,False,2584,False,2.034358821003045,0.6449809244307756,-0.940807
HSD17B12,ENSG00000149084,Gene Expression,False,2129,False,1.281621259435243,0.7248801445450525,-0.13733837
ALKBH3,ENSG00000166199,Gene Expression,False,1074,False,0.43450908284102496,0.24757289458002352,-0.35790482
EXT2,ENSG00000151348,Gene Expression,False,1658,False,0.7723917233892343,0.35536117260748185,-0.4246356
CD82,ENSG00000085117,Gene Expression,False,1196,False,0.5235805386627853,0.4032607373420596,0.3977621
TP53I11,ENSG00000175274,Gene Expression,False,1611,False,0.7311071284010141,0.405406441834062,-0.27230522
PRDM11,ENSG00000019485,Gene Expression,False,1101,False,0.4691374181539302,0.517099827413397,0.9503064
CRY2,ENSG00000121671,Gene Expression,False,1132,False,0.4762288431783475,0.3584510906259264,0.18026811
LARGE2,ENSG00000165905,Gene Expression,False,1085,False,0.45750646262883066,0.40000932490246927,0.3819806
PHF21A,ENSG00000135365,Gene Expression,False,2463,False,1.7222677166640945,0.7171969909565022,-0.67850566
DGKZ,ENSG00000149091,Gene Expression,False,1645,False,0.7145119228224316,0.23004971405982336,-0.80606514
MDK,ENSG00000110492,Gene Expression,False,1322,False,0.6876021066853955,0.8684445163183581,1.1371142
AMBRA1,ENSG00000110497,Gene Expression,False,2434,False,1.4182966554021172,0.3332316794494488,-1.0664709
ATG13,ENSG00000175224,Gene Expression,False,1528,False,0.6553667911213332,0.2658348756189643,-0.6971404
ARHGAP1,ENSG00000175220,Gene Expression,False,1532,False,0.6507679346047325,0.17164588832070543,-0.9838377
CKAP5,ENSG00000175216,Gene Expression,False,2338,False,1.5596297750781536,1.1188007861022866,0.3116824
C11orf49,ENSG00000149179,Gene Expression,False,2567,False,2.0429370717414215,1.029548281598515,-0.38873872
ARFGAP2,ENSG00000149182,Gene Expression,False,1426,False,0.5911561458702138,0.1774435485993354,-0.6982938
DDB2,ENSG00000134574,Gene Expression,False,1731,False,0.8746370590796247,0.5385025708504394,-0.2527484
MADD,ENSG00000110514,Gene Expression,False,1850,False,0.8328187212850127,0.1757738060049424,-0.97127295
PSMC3,ENSG00000165916,Gene Expression,False,1015,False,0.5037565965163653,0.7626501873320537,2.1421418
CELF1,ENSG00000149187,Gene Expression,False,2570,False,1.886047072268248,0.5009470939150339,-1.1475757
MTCH2,ENSG00000109919,Gene Expression,False,2065,False,1.021702850906864,0.24056501083112763,-0.9278598
FNBP4,ENSG00000109920,Gene Expression,False,2568,False,1.7914505988501357,0.3841802374456964,-1.2139825
NUP160,ENSG00000030066,Gene Expression,False,2420,False,1.5416906771032481,0.5516159847728772,-0.6833511
PTPRJ,ENSG00000149177,Gene Expression,False,2350,False,1.873591061785393,1.3924526729169227,0.13223115
TNKS1BP1,ENSG00000149115,Gene Expression,False,2125,False,1.1030780965534934,0.35971137805161413,-0.8438671
SSRP1,ENSG00000149136,Gene Expression,False,1345,False,0.592399842131591,0.3761046757653187,0.26595387
ZDHHC5,ENSG00000156599,Gene Expression,False,2054,False,0.9691126619506294,0.16883542531311121,-1.0903953
SELENOH,ENSG00000211450,Gene Expression,False,1049,True,0.53095951253665,0.8119643277284337,2.3814993
CTNND1,ENSG00000198561,Gene Expression,False,2244,False,1.3714247155127361,1.127975986695625,0.3277788
FAM111A,ENSG00000166801,Gene Expression,False,1824,False,0.9420345687075674,0.6281443810625441,-0.049624607
OSBP,ENSG00000110048,Gene Expression,False,1714,False,0.8156652508189023,0.4558642045545991,-0.11871925
PATL1,ENSG00000166889,Gene Expression,False,1079,False,0.4835231840809819,0.4472742789367386,0.61139196
STX3,ENSG00000166900,Gene Expression,False,1019,True,0.5156504368419882,0.8543611223557124,2.587282
TMEM132A,ENSG00000006118,Gene Expression,False,1169,False,0.5544658014609637,0.535442004903359,1.0393344
VPS37C,ENSG00000167987,Gene Expression,False,1542,False,0.7438957904428043,0.5799189217761552,0.25888494
DDB1,ENSG00000167986,Gene Expression,False,1610,False,0.7639326255496223,0.48789943905268535,-0.021208739
CPSF7,ENSG00000149532,Gene Expression,False,1785,False,0.8209480103788264,0.44906015573652275,-0.13942976
AP003108.2,ENSG00000256591,Gene Expression,False,1315,False,0.5672044831025347,0.30870387952302264,-0.06119147
FADS2,ENSG00000134824,Gene Expression,False,1942,False,1.8111645180487872,2.2253858256744423,1.7465979
FADS1,ENSG00000149485,Gene Expression,False,1463,False,0.7867386629170082,0.9509500232929804,1.3882487
FTH1,ENSG00000167996,Gene Expression,False,1787,True,2.001787483316038,3.25667796708851,2.8084323
ASRGL1,ENSG00000162174,Gene Expression,False,1157,False,0.6699588549599569,1.0042705217658376,1.5505484
AHNAK,ENSG00000124942,Gene Expression,False,2086,False,1.5225913265829967,1.7413975662547316,1.4039272
B3GAT3,ENSG00000149541,Gene Expression,False,1043,False,0.44929317510334427,0.3677930940254144,0.22561169
GANAB,ENSG00000089597,Gene Expression,False,1701,False,0.8560080241978469,0.6914802282326199,0.59846103
TTC9C,ENSG00000162222,Gene Expression,False,1190,False,0.48830050705871014,0.26643652927054023,-0.26634583
TMEM179B,ENSG00000185475,Gene Expression,False,1009,False,0.4537618116054125,0.4927422947323784,0.8320815
STX5,ENSG00000162236,Gene Expression,False,1483,False,0.673076093001386,0.44170600183132785,-0.16181472
SLC3A2,ENSG00000168003,Gene Expression,False,1942,False,1.0464339264365539,1.0618152450997436,0.9330515
PLA2G16,ENSG00000176485,Gene Expression,False,1323,False,0.8626821351006269,1.2379799724118004,1.3322319
ATL3,ENSG00000184743,Gene Expression,False,1548,False,0.7470851882906261,0.5270626392308042,0.09799825
RTN3,ENSG00000133318,Gene Expression,False,2336,False,1.4795640433089978,0.9382809741638253,-0.00501026
MARK2,ENSG00000072518,Gene Expression,False,2173,False,1.1844609893029732,0.5927283428731716,-0.39302576
NAA40,ENSG00000110583,Gene Expression,False,1147,False,0.45161405725213466,0.1816914034841037,-0.67767584
MACROD1,ENSG00000133315,Gene Expression,False,2137,False,1.1770625235452425,0.637401974589747,-0.30659118
STIP1,ENSG00000168439,Gene Expression,False,1587,False,0.755865923086404,0.685106447461053,0.5790602
FKBP2,ENSG00000173486,Gene Expression,False,1490,False,0.7716492916164234,0.8192212295701922,0.98728573
PPP1R14B,ENSG00000173457,Gene Expression,False,1130,True,0.7593090164641593,1.5815856011493303,3.30781
SF1,ENSG00000168066,Gene Expression,False,2197,False,1.2777055181310077,0.8666153110910119,0.13689093
VPS51,ENSG00000149823,Gene Expression,False,1283,False,0.5493752304444965,0.3516576858200529,0.14729476
TM7SF2,ENSG00000149809,Gene Expression,False,1269,False,0.5552494744083648,0.43093286242368195,0.53207517
FAU,ENSG00000149806,Gene Expression,False,1628,True,1.3031022960078484,2.0996210743326134,2.5225112
SYVN1,ENSG00000162298,Gene Expression,False,1006,False,0.39059456562456374,0.14470612567491525,-0.85719246
CAPN1,ENSG00000014216,Gene Expression,False,1423,False,0.5924076024585434,0.2073501376110753,-0.5531353
POLA2,ENSG00000014138,Gene Expression,False,1211,False,0.5994520278981258,0.670806055181295,1.6963551
DPF2,ENSG00000133884,Gene Expression,False,1055,False,0.45977369085617786,0.42449217333901706,0.5008138
SCYL1,ENSG00000142186,Gene Expression,False,1048,False,0.4203331308964951,0.21696734088368944,-0.50645596
LTBP3,ENSG00000168056,Gene Expression,False,1420,False,0.6058402395847643,0.2930121108795615,-0.13735509
EHBP1L1,ENSG00000173442,Gene Expression,False,1097,False,0.4183705015884347,0.11611903946962748,-0.99594647
PCNX3,ENSG00000197136,Gene Expression,False,1004,False,0.39524683820564405,0.19187270641494472,-0.6282586
CFL1,ENSG00000172757,Gene Expression,False,1860,False,1.0561245740837464,1.2191486975913266,1.2895612
MUS81,ENSG00000172732,Gene Expression,False,1225,False,0.5058325682041765,0.2825136843955643,-0.18831164
BANF1,ENSG00000175334,Gene Expression,False,1021,False,0.4989835736055143,0.7114158175717539,1.893464
SF3B2,ENSG00000087365,Gene Expression,False,1832,False,0.8416925350719793,0.33331545267973356,-0.4917395
PACS1,ENSG00000175115,Gene Expression,False,2540,False,1.960382361760641,0.8949964538045132,-0.5818955
RAB1B,ENSG00000174903,Gene Expression,False,1659,False,0.7697026648186415,0.4088027397225596,-0.2619674
SLC29A2,ENSG00000174669,Gene Expression,False,1478,False,0.6658586800418802,0.4175883924160072,-0.23522516
CCS,ENSG00000173992,Gene Expression,False,1466,False,0.708100156108937,0.7271600519273206,0.70706517
RBM14,ENSG00000239306,Gene Expression,False,1046,False,0.4170828156772514,0.17754143131061612,-0.6978187
RBM14-RBM4,ENSG00000248643,Gene Expression,False,1921,False,0.8940230401134136,0.3066881781073795,-0.778028
RBM4,ENSG00000173933,Gene Expression,False,2208,False,1.113408260866505,0.3100866833055207,-0.939881
RBM4B,ENSG00000173914,Gene Expression,False,1446,False,0.6693479774741496,0.5350627404174675,0.12234937
SPTBN2,ENSG00000173898,Gene Expression,False,1374,False,0.5567091936991871,0.1635768571616713,-0.765599
C11orf80,ENSG00000173715,Gene Expression,False,2545,False,1.9936028184048715,0.8993696519674992,-0.57561755
PC,ENSG00000173599,Gene Expression,False,1027,False,0.4236720402716611,0.27779506371702534,-0.21121454
KDM2A,ENSG00000173120,Gene Expression,False,2602,False,2.302204523789477,0.7730880289991926,-1.0555468
GRK2,ENSG00000173020,Gene Expression,False,1960,False,1.0138796350340518,0.413482936316946,-0.53603655
ANKRD13D,ENSG00000172932,Gene Expression,False,2380,False,1.5383702081676784,0.5386559168337288,-0.7060874
SSH3,ENSG00000172830,Gene Expression,False,1860,False,0.9069147517697344,0.29321119180482347,-0.8085662
RAD9A,ENSG00000172613,Gene Expression,False,2523,False,2.046128367044749,0.9988121656392788,-0.43286216
PPP1CA,ENSG00000172531,Gene Expression,False,1457,False,0.6624876498464919,0.44075796284211666,-0.16470042
RPS6KB2,ENSG00000175634,Gene Expression,False,1442,False,0.6040149938136053,0.16849533744165068,-0.74172604
CORO1B,ENSG00000172725,Gene Expression,False,1713,False,0.8107798310038941,0.44117516473020807,-0.16343051
CABP4,ENSG00000175544,Gene Expression,False,1019,False,0.44222290195280384,0.29447641810038067,-0.13024774
TMEM134,ENSG00000172663,Gene Expression,False,1544,False,0.6792419292041426,0.24659082109320948,-0.75571644
CDK2AP2,ENSG00000167797,Gene Expression,False,1247,False,0.5563768426000079,0.42928081872289275,0.52405655
NDUFV1,ENSG00000167792,Gene Expression,False,1713,False,0.7766263380845191,0.24612007495253144,-0.75714934
ALDH3B2,ENSG00000132746,Gene Expression,False,1953,False,1.0688618221327955,0.5902731683768752,-0.13543884
UNC93B1,ENSG00000110057,Gene Expression,False,1278,False,0.52714872310708,0.25511768273735314,-0.32128444
NDUFS8,ENSG00000110717,Gene Expression,False,1671,False,0.7695985616768589,0.34017071837746304,-0.4708731
TCIRG1,ENSG00000110719,Gene Expression,False,1584,False,0.7114838591339284,0.3061916377747056,-0.5743004
CHKA,ENSG00000110721,Gene Expression,False,2385,False,1.4471341392189627,0.5442176963827811,-0.6963302
KMT5B,ENSG00000110066,Gene Expression,False,2061,False,1.1650961921631973,0.7892968037161434,-0.012704971
PPP6R3,ENSG00000110075,Gene Expression,False,2545,False,1.8972706956439906,1.1031213743181199,-0.28312036
TESMIN,ENSG00000132749,Gene Expression,False,1839,False,0.9760747581180398,0.8369882110634357,0.4236049
CPT1A,ENSG00000110090,Gene Expression,False,2066,False,1.1321719119669584,0.6811504299131418,-0.22194664
IGHMBP2,ENSG00000132740,Gene Expression,False,1204,False,0.48282913185700055,0.18332771605021717,-0.66973364
TPCN2,ENSG00000162341,Gene Expression,False,1004,False,0.3852741292659533,0.19752138391921548,-0.6008414
CCND1,ENSG00000110092,Gene Expression,False,2076,False,1.5696089814169463,1.4598490073465655,0.90999603
ORAOV1,ENSG00000149716,Gene Expression,False,1996,False,1.103556892809466,0.47091379161990965,-0.62871265
PPFIA1,ENSG00000131626,Gene Expression,False,2537,False,2.28313653459031,1.2101911611286413,-0.49497086
CTTN,ENSG00000085733,Gene Expression,False,2520,False,1.906043376095305,0.776163083125745,-0.75248754
SHANK2,ENSG00000162105,Gene Expression,False,2603,False,2.8012204677651877,1.7062783158222277,-1.5475917
DHCR7,ENSG00000172893,Gene Expression,False,1065,False,0.4613195997947801,0.397132470126504,0.36801714
NADSYN1,ENSG00000172890,Gene Expression,False,1808,False,0.8223463861055518,0.21281308576459781,-0.8585309
AP002495.2,ENSG00000254469,Gene Expression,False,2337,False,1.6152741255455574,0.7472770072116778,-0.6301383
RNF121,ENSG00000137522,Gene Expression,False,1351,False,0.5931903002556115,0.39551175963232277,0.36015064
NUMA1,ENSG00000137497,Gene Expression,False,2559,False,2.0922907849405856,0.8060136179791919,-1.0133203
LAMTOR1,ENSG00000149357,Gene Expression,False,1442,False,0.6332510194780687,0.3380550505493559,-0.47731286
INPPL1,ENSG00000165458,Gene Expression,False,2016,False,1.0115744801721909,0.29873238806815844,-0.79605544
CLPB,ENSG00000162129,Gene Expression,False,1481,False,0.6270944268708204,0.17274060533615068,-0.9805056
ARAP1,ENSG00000186635,Gene Expression,False,1830,False,1.0155312122490865,0.7683334099226319,0.2680366
STARD10,ENSG00000214530,Gene Expression,False,2186,False,1.6186986519548674,1.568166732643946,0.68981755
ATG16L2,ENSG00000168010,Gene Expression,False,1593,False,0.7042280399876447,0.24401946682077008,-0.76354325
FCHSD2,ENSG00000137478,Gene Expression,False,2578,False,2.6014178663594563,1.6528093488040707,-0.5411917
ARHGEF17,ENSG00000110237,Gene Expression,False,1795,False,0.8475066356511247,0.2973354850141995,-0.6012572
FAM168A,ENSG00000054965,Gene Expression,False,2523,False,2.0400506148453164,0.9937288970643591,-0.44015947
RAB6A,ENSG00000175582,Gene Expression,False,2509,False,1.7558343925521949,0.6123307750596498,-0.8471261
MRPL48,ENSG00000175581,Gene Expression,False,1717,False,0.7882239484117199,0.2581600673051827,-0.72050136
COA4,ENSG00000181924,Gene Expression,False,1332,False,0.5663562338195731,0.3696866361840039,0.23480242
PAAF1,ENSG00000175575,Gene Expression,False,2016,False,0.9777898557261246,0.25390632995529183,-0.897629
UCP2,ENSG00000175567,Gene Expression,False,1408,False,0.6851367635319402,0.6771679918365379,0.5548967
C2CD3,ENSG00000168014,Gene Expression,False,2456,False,1.7306851937981977,0.7759216780147544,-0.58407885
PPME1,ENSG00000214517,Gene Expression,False,2453,False,1.8573698281118562,1.1365019902352698,-0.2352006
P4HA3,ENSG00000149380,Gene Expression,False,1197,False,0.5479934027719516,0.6577104697178208,1.6327926
PGM2L1,ENSG00000165434,Gene Expression,False,1335,False,0.7469831540473655,0.8782138497515997,1.1668506
POLD3,ENSG00000077514,Gene Expression,False,1433,False,0.6963538563814687,0.6031300005361585,0.32953602
RNF169,ENSG00000166439,Gene Expression,False,2066,False,1.1030623548851262,0.7011935625490824,-0.18316719
XRRA1,ENSG00000166435,Gene Expression,False,2165,False,1.1642154827012168,0.5788384536653989,-0.41989994
SPCS2,ENSG00000118363,Gene Expression,False,1669,False,0.8462488313520123,0.7960187665628953,0.91666085
ARRB1,ENSG00000137486,Gene Expression,False,1658,False,0.8208879281477621,0.5703572299900728,0.22978057
RPS3,ENSG00000149273,Gene Expression,False,1914,True,1.5305946233283916,2.2804585324757642,2.349622
SERPINH1,ENSG00000149257,Gene Expression,False,1380,False,0.6250283785916191,0.47978032269245197,-0.045922127
UVRAG,ENSG00000198382,Gene Expression,False,2524,False,1.777172341958397,0.5786439449941123,-0.9012931
THAP12,ENSG00000137492,Gene Expression,False,1507,False,0.6296264860411298,0.17954975688584415,-0.9597795
GVQW3,ENSG00000179240,Gene Expression,False,1455,False,0.6117695587174274,0.286880081278178,-0.16711831
EMSY,ENSG00000158636,Gene Expression,False,2470,False,1.7826040881483756,0.7752139050381772,-0.58521694
ACER3,ENSG00000078124,Gene Expression,False,2141,False,1.7654095443148543,1.4565483749444428,0.5103399
PAK1,ENSG00000149269,Gene Expression,False,2178,False,1.1799141961135686,0.40414355977847427,-0.7578997
CLNS1A,ENSG00000074201,Gene Expression,False,2093,False,1.0992703501564534,0.4200178583806389,-0.52122873
RSF1,ENSG00000048649,Gene Expression,False,2521,False,2.007661878996219,0.831285341450156,-0.6733564
AAMDC,ENSG00000087884,Gene Expression,False,1859,False,0.9035481305399445,0.40478470551226986,-0.55574626
INTS4,ENSG00000149262,Gene Expression,False,2217,False,1.215990761080333,0.36108381613811447,-0.84121174
ALG8,ENSG00000159063,Gene Expression,False,1610,False,0.7728530597296805,0.5000380262324293,0.015739324
GAB2,ENSG00000033327,Gene Expression,False,1623,False,1.1688299118963867,1.562560859859342,1.4834069
NARS2,ENSG00000137513,Gene Expression,False,1420,False,0.7199863491849967,0.644556503985951,0.45563218
PRCP,ENSG00000137509,Gene Expression,False,1269,False,0.6102222255333821,0.6396076576994394,1.5449265
RAB30,ENSG00000137502,Gene Expression,False,1808,False,1.3240200323996363,1.6249499521715665,1.6041173
PCF11,ENSG00000165494,Gene Expression,False,2068,False,1.0665746115862245,0.589583061821354,-0.1370026
ANKRD42,ENSG00000137494,Gene Expression,False,1029,True,0.590407917302617,1.094067447754057,3.750752
DLG2,ENSG00000150672,Gene Expression,False,2139,False,1.7545010929293987,1.7214901040256712,0.936355
CREBZF,ENSG00000137504,Gene Expression,False,1742,False,0.8322480084518579,0.473317383383495,-0.06559436
SYTL2,ENSG00000137501,Gene Expression,False,1454,False,0.9430914996658883,1.5244306253848003,1.9813144
PICALM,ENSG00000073921,Gene Expression,False,2368,False,1.494341871053852,0.8623459066961944,-0.13822599
EED,ENSG00000074266,Gene Expression,False,1393,False,0.6101038007657477,0.3398914973384886,0.09018484
HIKESHI,ENSG00000149196,Gene Expression,False,1299,False,0.5822337089296062,0.4057687457770559,0.4099353
